is_remote,is_fulltime,exp_encoded,title_encoded,has_skills,views,applies,apply_rate,skill_python,skill_sql,skill_excel,skill_tableau,skill_power_bi,skill_machine_learning,skill_aws,skill_spark,skill_r_programming,skill_statistics,target,target_encoded,salary_final,title,company_name
0,1,2,5,0,4.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,Mid,1,95000.0,Financial Analyst,Apex Systems
1,1,1,8,0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,Low,0,50000.0,SEO Analyst,Liquid Instruments
0,1,3,8,0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,High,2,145600.0,Site Reliability Engineer,Optomi
0,1,3,8,0,1.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,High,2,197734.5,Lead GenAI Orchestration Engineer,3M
0,0,2,8,0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Mid,1,98500.0,Maintenance Engineer,Akkodis
0,1,3,8,0,2.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,Mid,1,111748.0,Applications Analyst III,Sutter Health
1,1,3,1,0,3.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,Mid,1,86500.0,Sr. Operations Data Analyst - Provider - (SAS Required) - Remote,EmblemHealth
0,1,3,1,0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,High,2,122500.0,IT Team Lead / Sr. Servicing Product Owner / Sr. SQL Data Analyst  (Onsite Required) ,CGS Business Solutions | INC 5000 Company
0,0,1,8,0,6.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Low,0,37440.0,Data Entry Clerk,nTech Workforce
0,1,1,8,0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Low,0,35900.8,Artificial Intelligence (AI) College Intern,Ohio Department of Administrative Services
0,1,2,8,0,2.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,Mid,1,76000.0,Analyst Aircraft Engineering,JetBlue
0,0,0,8,0,3.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,72800.0,2025 Investment Banking Summer Analyst - Healthcare,Ziegler
0,0,2,1,0,10.0,4.0,0.3636,0,0,1,0,0,0,0,0,0,1,Mid,1,61880.0,Data Analyst,Kelly
0,0,2,8,0,3.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,67600.0,Collaboration Analyst/Telephony Analyst,Brooksource
1,0,3,9,0,4.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,Mid,1,116480.0,Senior Quality Analyst,Equity Staffing Group
0,0,3,8,0,6.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,High,2,150800.0,Reliability Engineer,CTS Complete Technical Services
0,1,1,8,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Low,0,58500.0,Assistant Staff Engineer/Geologist/Scientist,Trihydro Corporation
0,1,1,8,0,2.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,Mid,1,91520.0,Data Curation Engineer,Planet Pharma
0,0,3,8,0,4.0,0.0,0.0,1,1,1,1,0,0,0,0,0,1,Mid,1,119600.0,NMC_000220 - W2 - Sr. Analyst-Retail Performance,New Millenium Consulting
1,1,3,8,0,3.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,Mid,1,86091.015,"Sr Analyst, Benefits Config Info Mgmt- QNXT",Molina Healthcare
1,1,1,8,0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,Mid,1,64681.45,Associate Actuarial Analyst - New Grad (Remote),Molina Healthcare
1,1,1,6,0,3.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,High,2,231350.0,Principal Site Reliability Engineering Manager,Microsoft
1,1,1,9,0,3.0,0.0,0.0,1,1,0,1,1,0,1,0,0,0,High,2,143400.0,"Senior Supply Planner, Datacenter Capacity Management",Microsoft
1,0,2,5,0,3.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,92560.0,Financial Analyst - 79476,Swoon
1,1,3,8,0,2.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,Mid,1,78264.56,"Analyst, QNXT Contract Config Info Mgmt (Remote)",Molina Healthcare
1,0,3,8,0,9.0,1.0,0.1,0,0,1,0,0,0,0,0,0,0,High,2,150800.0,Database Administrator,Insight Global
0,1,1,8,0,4.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,Mid,1,60000.0,Digital Forensics Analyst,Forensic Discovery LLC
0,1,1,8,0,3.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Low,0,50960.0,Operations Analyst,EPITEC
0,0,3,1,0,3.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,Mid,1,67600.0,NMC_000221 - Data Analyst (W2),New Millenium Consulting
0,1,1,2,0,3.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,High,2,145000.0,Enterprise Data Engineer,Piper Companies
0,1,3,9,0,2.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,80000.0,Senior Scientist,Beauty Quest Group
0,1,3,2,0,3.0,1.0,0.25,0,0,1,0,0,0,0,0,0,0,High,2,177500.0,Senior Data Engineer,Provision People
0,1,3,0,0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,High,2,127500.0,Sr. SAP SD/LE Business Analyst,"The ProSource Group, Inc."
0,0,1,8,0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Mid,1,71760.0,Food Scientist,"Denken Solutions, Inc."
1,1,1,8,0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,Mid,1,64681.45,Associate Actuarial Analyst - New Grad (REMOTE),Molina Healthcare
1,1,1,8,0,2.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,Mid,1,78264.56,"Analyst, Claims and Configuration - QNXT",Molina Healthcare
0,1,5,8,0,3.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,High,2,222500.0,"Vice President, Finance – Data Science & Visualization Analytics",American Express
0,1,1,3,0,5.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,Mid,1,88400.0,Jr. Data Scientist (Hybrid),Piper Companies
1,1,3,1,0,2.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,Mid,1,104000.0,Senior Data Analyst- Scientist,Insight Global
0,1,2,8,0,6.0,1.0,0.1429,0,0,0,0,0,0,0,0,0,0,Mid,1,60000.0,"SOC Analyst (Night Shift, Career Opportunity)",Insight Global
1,1,3,8,0,178.0,32.0,0.1788,0,0,1,0,0,0,1,0,0,0,Mid,1,78500.0,"Calculations Analyst, Actuarial",John Hancock
1,1,3,8,0,76.0,10.0,0.1299,0,0,1,0,0,0,0,0,0,0,Mid,1,70000.0,Client Service Analyst,Circana
1,1,1,1,0,9.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,Mid,1,109465.93,Sr. Healthcare Data Analyst,Vail Health
0,1,1,8,0,15.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Mid,1,119600.0,Mainframe z/OS Physical and Logical DB2 Database Administrator (DBA),Eclaro
0,1,5,4,0,19.0,1.0,0.05,0,0,1,0,0,0,0,0,0,0,High,2,203500.0,Director - Planning & Analytics,Vuori
1,1,1,8,0,10.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,Low,0,57500.0,Technical Support Analyst - US,VertexOne
0,1,3,6,0,21.0,2.0,0.0909,0,0,1,0,0,0,0,0,0,0,Mid,1,70000.0,Environmental Analyst - Project Manager,"Relevante, Inc."
0,0,3,8,0,9.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,100672.0,Workday Testing Analyst,Confidential
0,1,3,8,0,8.0,1.0,0.1111,0,0,1,0,0,0,0,0,0,0,Mid,1,79750.0,Change Management Analyst,CACI International Inc
0,1,3,9,0,17.0,2.0,0.1111,0,0,1,0,0,1,1,0,0,0,Mid,1,91400.0,Senior Data Product Specialist,Crum & Forster
0,0,2,8,0,50.0,7.0,0.1373,0,0,0,0,0,0,0,0,0,0,Low,0,52000.0,Help Desk Analyst,Akkodis
0,1,3,9,0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Mid,1,99750.0,Senior Service Desk Analyst,CACI International Inc
0,1,1,8,0,320.0,66.0,0.2056,0,0,0,0,0,0,0,0,0,1,Mid,1,65000.0,Analyst,Sony Music Entertainment
0,1,1,8,0,12.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,Mid,1,90000.0,Credit Analyst,LaundryLux
0,1,3,8,0,69.0,11.0,0.1571,0,0,1,0,0,0,1,0,0,0,Mid,1,72000.0,Casino Business Operations Analyst,FanDuel
0,0,1,8,0,40.0,3.0,0.0732,1,1,0,1,0,0,1,0,0,0,Mid,1,109200.0,Systems Analyst - Hybrid in Austin -50-55ph Contract W2,Oscar
0,0,1,8,1,117.0,38.0,0.322,0,0,0,0,0,0,0,0,0,0,High,2,127920.0,Data Governance Analyst,Collabera
0,1,2,8,0,26.0,2.0,0.0741,0,1,1,0,0,0,0,0,0,0,Mid,1,91500.0,IT Housing Applications / ERP Analyst,"Century Communities, Inc. (NYSE:CCS)"
0,1,1,8,0,4.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,Mid,1,95871.5,Master Data PIM Analyst (Item Master),Helen of Troy
0,0,3,3,0,39.0,5.0,0.125,1,0,1,0,0,1,0,0,0,1,High,2,166700.0,Sr. Data Scientist (Modeling),CACI International Inc
0,1,1,8,0,15.0,1.0,0.0625,0,0,1,0,0,0,0,0,0,0,High,2,133000.0,Biological Analyst,CACI International Inc
0,1,1,8,0,97.0,17.0,0.1735,0,0,0,0,0,0,0,0,0,0,Mid,1,60000.0,Management Analyst,Georgia Department of Audits and Accounts
1,0,3,8,0,960.0,158.0,0.1644,0,0,0,0,0,0,0,0,0,0,Mid,1,105040.0,Procurement Analyst,Akkodis
0,1,3,8,0,6.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,High,2,122000.0,Farsi Operational Language Analyst,CACI International Inc
0,1,1,5,0,11.0,1.0,0.0833,0,0,1,0,0,0,0,0,0,0,Mid,1,85176.0,Financial Analyst I,Gesa Credit Union
0,1,3,9,0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Mid,1,93250.0,Product Technology Senior Analyst,"Church Mutual Insurance Company, S.I."
1,1,2,8,0,61.0,15.0,0.2419,1,1,1,0,0,0,0,0,0,1,Mid,1,65000.0,"Product Analyst, Property Analytics",PURE Insurance
0,1,3,8,0,42.0,10.0,0.2326,0,1,0,0,0,0,0,0,0,1,Mid,1,84000.0,Data Reporting Analyst,Cambia Health Solutions
1,1,3,8,0,179.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,High,2,207580.0,"Research Scientist, Mosaic",Allen Institute for AI (AI2)
1,1,1,8,0,49.0,10.0,0.2,1,1,1,0,0,0,0,0,0,1,Mid,1,77250.0,Medicaid Business Intelligence Engineer,Humana
0,1,3,9,0,18.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,Mid,1,85000.0,SENIOR CLINICAL ANALYST,Montefiore Health System
1,1,3,8,0,15.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,High,2,124000.0,Epic Beacon Applications Analyst III-Digital and Technology Partners - Remote,Mount Sinai Health System
0,1,3,1,0,162.0,57.0,0.3497,0,1,1,0,0,0,0,0,0,1,High,2,164500.0,Senior Data Analyst,Navan
0,1,1,8,0,36.0,1.0,0.027,0,0,1,0,0,0,0,0,0,1,Mid,1,70720.0,Data Validator,Haley & Aldrich
0,1,3,8,0,6.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,High,2,194250.0,Sr Principal Scientist DMPK,Exelixis
0,0,3,8,0,5.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,Mid,1,111750.0,Product Insights & Analytics PM,Bluehawk Consulting
1,1,1,8,0,803.0,59.0,0.0734,1,1,0,1,1,0,0,0,0,0,High,2,124550.0,Business Intelligence Lead,Humana
0,1,1,8,0,15.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,High,2,138000.0,"Sales Specialist, Cloud Data Analytics",Google
0,1,3,9,0,157.0,59.0,0.3734,0,0,1,0,0,0,1,0,0,0,High,2,135937.5,"Senior Analyst, Strategic Finance",OneTrust
0,1,3,9,0,6.0,0.0,0.0,0,1,0,1,1,0,0,0,0,1,Mid,1,83133.0,"Analyst, IT Senior Reporting",Austin Community College
0,1,3,9,0,9.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,Mid,1,85000.0,SENIOR CLINICAL ANALYST,Montefiore Health System
0,1,1,8,0,41.0,7.0,0.1667,1,0,1,0,0,1,0,0,0,0,High,2,132550.0,Software Engineer / Research Scientist,Parsons Corporation
0,1,3,0,0,54.0,10.0,0.1818,0,1,1,0,0,0,0,0,0,0,High,2,176800.0,IT Business Analyst,Michael Page
0,1,3,8,0,6.0,1.0,0.1429,0,0,0,0,0,0,1,0,0,0,Mid,1,98802.0,Traffic Analyst (Construction),Oregon Department of Transportation
0,1,1,1,0,364.0,92.0,0.2521,0,1,1,0,0,0,0,0,0,0,High,2,222650.0,Marketing Data Analyst,SAP
0,1,1,8,0,14.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,112500.0,RMF Cyber Analyst,Sev1Tech LLC
0,1,1,8,0,34.0,3.0,0.0857,0,0,1,0,0,0,1,0,0,0,Mid,1,75000.0,HR Delivery QA/QC Analyst,Citi
1,1,1,8,0,47.0,2.0,0.0417,0,1,1,1,1,0,0,0,0,1,Mid,1,70300.0,Medicaid RPA Analyst,Humana
0,1,3,8,0,12.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,Mid,1,84560.0,Core Scientist - Shared Research Resources,Mount Sinai Health System
0,1,3,3,0,51.0,4.0,0.0769,1,1,1,0,0,1,0,0,0,1,High,2,186500.0,"Senior Data Scientist, Google Cloud Support",Google
0,1,1,9,0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,High,2,144182.0,Digital Software Engineer Senior Analyst,Citi
1,1,3,8,0,10.0,2.0,0.1818,0,0,0,0,0,0,0,0,0,0,Mid,1,106288.0,Epic Cupid Application Analyst III,Samaritan Health Services
0,1,1,9,0,28.0,4.0,0.1379,0,0,1,0,0,0,0,0,0,0,High,2,132500.0,Senior Associate - Mobility Engineer,New York Life Insurance Company
1,0,2,8,0,31.0,8.0,0.25,0,0,1,0,0,0,0,0,0,0,Mid,1,78000.0,Operations & Support Analyst [74518],Onward Search
0,1,2,8,0,18.0,2.0,0.1053,0,0,0,0,0,0,0,0,0,0,High,2,132200.0,STRATEGIC SOURCING ANALYST IV,TE Connectivity
0,1,1,3,0,16.0,0.0,0.0,0,1,1,0,0,0,1,0,1,1,High,2,193500.0,Principal Data Scientist - Statistical Programming,4D Molecular Therapeutics
0,1,1,9,0,33.0,4.0,0.1176,0,1,0,0,0,0,0,0,0,0,High,2,173500.0,Applications Development Senior Programmer Analyst,Citi
0,0,2,8,0,83.0,31.0,0.369,0,0,1,0,0,0,0,0,0,0,Low,0,43680.0,Data Entry Specialist,Mastech Digital
0,1,1,8,0,52.0,3.0,0.0566,0,0,1,0,0,0,1,0,0,0,High,2,177900.0,Cyber Security Fusion Center - Emerging Threat Analyst- VP,Citi
1,1,3,8,0,75.0,3.0,0.0395,0,0,0,0,0,0,0,0,0,0,High,2,190300.0,Head (VP) of Data Center Smart Infrastructure - (REMOTE Major US City),Siemens
0,1,1,8,0,9.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,High,2,142300.0,Treasury/Liquidity Sr Analyst - C13/VP,Citi
0,0,3,8,0,5.0,1.0,0.1667,1,0,0,0,0,0,0,0,0,0,High,2,140400.0,Security Operations Center Analyst,SSi People
0,0,3,9,0,41.0,17.0,0.4048,1,0,0,0,0,0,1,0,0,0,High,2,179920.0,"Senior DevOps Engineer (VueJS, Node.js, IoT Devices, Lambda, AWS, medical device domain)",Cube Hub Inc.
1,1,2,8,0,434.0,36.0,0.0828,0,0,1,0,0,0,0,0,0,0,Mid,1,67500.0,Life Cycle Assessment Analyst,Climate Earth
0,1,3,8,0,5.0,1.0,0.1667,0,0,0,0,0,0,1,0,0,0,High,2,140000.0,D365 Sr. Solutions Analyst,Ledgent Technology
0,1,3,8,0,23.0,7.0,0.2917,0,0,1,0,0,0,0,0,0,0,Mid,1,69200.0,Business Technology Procurement Analyst,Bimbo Bakeries USA
1,1,3,8,0,59.0,9.0,0.15,0,0,1,0,0,0,0,0,0,0,Mid,1,74700.0,Operations Analyst,Principal Financial Group
0,1,3,8,0,29.0,4.0,0.1333,0,0,0,0,0,0,0,0,0,0,Mid,1,98000.0,Data Center Engineer/ Electrical,Ascendion
0,1,3,8,0,9.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,High,2,160305.5,Management and Program Analyst,ATF
1,1,3,9,0,27.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,90000.0,Senior Life Cycle Assessment Analyst,Climate Earth
0,1,1,2,0,12.0,1.0,0.0769,1,1,0,1,0,0,1,0,0,0,Mid,1,104032.5,Sr IT Data Engineering Associate,Gilead Sciences
0,1,3,5,0,8.0,1.0,0.1111,0,0,1,1,0,0,0,0,0,0,Mid,1,65000.0,Senior Financial Analyst,Century Group
0,1,1,8,0,27.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,High,2,253695.0,"Principal Scientist I, Clinical Pharmacology",Gilead Sciences
0,1,3,8,0,26.0,8.0,0.2963,1,1,1,1,0,0,0,1,0,0,High,2,235000.0,Principal Data Information Engineer,AllSTEM Connections
0,1,3,7,0,45.0,19.0,0.413,1,1,0,0,0,1,0,0,0,1,High,2,170000.0,Sr. Machine Learning Engineer ,PubMatic
0,0,3,8,0,15.0,2.0,0.125,0,0,1,0,0,0,0,0,0,0,Mid,1,101920.0,RCSA Compliance Analyst,Apex Systems
1,1,1,1,0,20.0,7.0,0.3333,0,0,1,1,1,0,0,0,0,1,Mid,1,87500.0,Data Analyst,Carallel
1,1,1,1,0,99.0,54.0,0.54,1,1,1,0,0,1,0,1,0,1,Mid,1,75000.0,Associate Data Analyst,Zest AI
0,1,3,1,0,8.0,1.0,0.1111,0,0,0,0,0,0,0,0,0,0,Mid,1,88400.0,Master Data Analyst,Korn Ferry
0,0,1,8,0,4.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Low,0,58240.0,Environmental Technical Analyst,Comrise
0,1,4,9,0,5.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,High,2,260000.0,"Senior Manager, AI Engineering - Marketplace Monetization AI",LinkedIn
0,1,2,8,0,43.0,11.0,0.25,0,0,0,0,0,0,0,0,0,0,Mid,1,90000.0,"Research Associate II or Associate Scientist, Cancer Biology",Apertor Pharmaceuticals
0,1,3,8,0,21.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,73000.0,Land Acquisition Analyst,New Home Co.
1,0,2,8,0,31.0,4.0,0.125,0,0,0,0,0,0,0,0,0,0,High,2,156000.0,Application Support Analyst,Robert Half
0,0,3,8,0,15.0,1.0,0.0625,0,0,1,0,0,0,0,0,0,0,Mid,1,75920.0,Business Process Analyst,Cypress HCM
1,1,3,8,0,27.0,8.0,0.2857,0,0,0,0,0,0,0,0,0,0,Mid,1,79040.0,Major Incident Management Analyst,Precise Solutions
0,0,1,8,0,4.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Low,0,31200.0,Data Entry Clerk,The Reserves Network
0,0,2,8,0,21.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Mid,1,110240.0,Clinical Lab Scientist - Part Time 24 hours,Labcorp
0,1,2,9,0,16.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,Mid,1,106250.0,Senior Tax Analyst,Adecco Permanent Recruitment
0,1,3,9,0,28.0,1.0,0.0345,0,0,0,0,0,0,1,0,0,0,High,2,138600.0,Senior Manager Data Risk Management,Discover Financial Services
0,1,2,8,0,14.0,1.0,0.0667,0,0,1,0,0,0,0,0,0,0,Low,0,55000.0,Accounts Receivable Analyst,UG2
0,1,1,8,0,38.0,9.0,0.2308,0,0,1,0,0,0,0,0,0,0,Mid,1,70000.0,Investor Relations Marketing Analyst,Brasa Capital Management
0,0,3,8,0,13.0,1.0,0.0714,0,0,0,0,0,0,0,0,0,0,Mid,1,93600.0,Quality Control Scientist,Randstad Life Sciences US
0,1,3,8,0,15.0,3.0,0.1875,0,1,1,0,0,0,1,0,0,0,High,2,128500.0,Database Administrator,"Northwest Administrators, Inc"
0,1,3,6,0,26.0,6.0,0.2222,0,0,1,0,0,0,0,0,0,0,High,2,164000.0,"Sr. Manager, Engineering and Maintenance",Planet Pharma
0,1,3,9,0,6.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,High,2,255000.0,Senior Database Administrator,Culver Careers (CulverCareers.com)
0,1,2,8,0,5.0,1.0,0.1667,0,0,1,0,0,0,0,0,0,0,Mid,1,63440.0,Billing Analyst,LHH
1,1,2,0,0,121.0,52.0,0.4262,0,0,0,0,0,0,0,0,0,0,Mid,1,81120.0,Jr. Technical Business Analyst,Aquent
0,1,1,8,0,9.0,1.0,0.1,0,0,1,0,0,0,0,0,0,0,Mid,1,72500.0,Credit and Collections Analyst,Zoetis
0,1,1,8,0,21.0,4.0,0.1818,0,0,1,0,0,0,0,0,0,1,Mid,1,110000.0,Portfolio Analyst,"CarterPierce, INC."
1,1,3,6,0,130.0,51.0,0.3893,1,0,0,0,0,1,0,0,0,1,High,2,147500.0,Clinical Data Manager,Eliassen Group
0,0,0,8,0,63.0,19.0,0.2969,1,0,1,0,0,0,1,0,1,0,Low,0,44720.0,"Intern, Data Science and Analytics (Cloud Infrastructure)",Razorfish
0,0,2,8,0,17.0,5.0,0.2778,0,0,1,0,0,0,0,0,0,0,Low,0,49920.0,Logistics Analyst 1,TekWissen ®
1,0,2,8,0,812.0,236.0,0.2903,0,0,1,0,0,0,0,0,0,0,Low,0,35000.0,Data Entry Specialist,Insight Global
0,1,2,8,0,10.0,3.0,0.2727,0,0,1,0,0,0,0,0,0,0,Low,0,49920.0,Inventory Analyst,EPITEC
0,1,1,8,0,19.0,3.0,0.15,0,1,1,1,1,0,0,0,0,1,Mid,1,77893.5,Business Intelligence Developer I,Northeast Ohio Regional Sewer District
0,1,3,9,0,7.0,1.0,0.125,0,0,1,0,0,0,1,0,0,0,Mid,1,73250.0,"Senior Analyst, Commerce",Starcom
0,0,0,8,0,30.0,4.0,0.129,0,0,1,0,0,0,0,0,0,0,Mid,1,100000.0,Investment Banking Analyst,Ziegler
0,1,4,4,0,12.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,High,2,190000.0,Director of Product Strategy & Analystics,INSPYR Solutions
0,1,2,8,0,13.0,5.0,0.3571,0,0,0,0,0,0,0,0,0,0,Mid,1,110905.6,Medical Laboratory Scientist,Randstad Life Sciences US
0,0,1,8,0,51.0,14.0,0.2692,0,0,1,0,0,0,0,0,0,0,Mid,1,88400.0,Product Engineer I (Biomedical Engineering),Aequor
1,1,1,1,0,64.0,28.0,0.4308,1,1,1,1,0,0,0,0,0,1,Mid,1,72800.0,Reporting and Data Analyst,Ventegra
0,1,1,8,0,14.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,Mid,1,105000.0,Database Architect,Fremont Solutions Group
0,0,1,8,0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Mid,1,62400.0,Clinical Laboratory Scientist,"LanceSoft, Inc."
0,0,3,8,0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Mid,1,66560.0,Data Center Decommission Technician ,Brooksource
0,1,2,9,0,2.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,112100.0,Senior Benefits Analyst,Philip Morris International
1,0,3,8,0,18.0,1.0,0.0526,1,1,1,0,0,0,0,0,0,0,High,2,120640.0,SQL Support Engineer,Advantis Global is becoming INSPYR Solutions
0,0,1,5,0,35.0,3.0,0.0833,0,0,1,0,0,0,0,0,0,0,High,2,156000.0,Financial Analyst Consultant - Phoenix,Vaco
0,0,1,8,0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Mid,1,94640.0,Facilities Maintenance Engineer,Experis
0,1,1,1,0,3.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,Mid,1,85550.0,Financial Data Analyst,RSM US LLP
0,1,3,8,0,3.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,Mid,1,72800.0,Credit Risk Analyst,Piper Companies
0,1,3,1,0,8.0,2.0,0.2222,1,1,1,1,0,0,0,0,0,0,Mid,1,93600.0,Business Data Analyst,Piper Companies
0,1,1,2,0,7.0,1.0,0.125,0,0,0,0,0,0,1,0,0,0,High,2,125000.0,Data Engineer,Brighton Jones
0,0,1,3,0,6.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,High,2,171600.0,Data Scientist V,Experis
0,1,1,2,0,5.0,0.0,0.0,1,1,0,0,0,0,1,1,0,0,High,2,140000.0,Data Engineer,Piper Companies
0,1,1,8,0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Mid,1,74880.0,QC Micro Analyst II,Piper Companies
0,0,1,8,0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Mid,1,94640.0,Facilities Maintenance Engineer,Experis
0,1,3,8,0,2.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,77000.0,Vendor Management Analyst II,GM Financial
1,0,3,3,0,3.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,Mid,1,114400.0,Data Scientist / AI,Irvine Technology Corporation
0,1,1,9,0,3.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,80000.0,Senior Analyst – Branded Environments,American Express
0,1,1,2,0,3.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,High,2,145000.0,Enterprise Data Engineer (Onsite),Piper Companies
0,1,1,8,0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Mid,1,79040.0,Quality Control Microbiology Analyst,Piper Companies
0,1,1,9,0,2.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,Mid,1,98409.2,Senior Program Evaluation Analyst (Senior Management Analyst),King County Housing Authority
0,1,2,8,0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,70000.0,Sales Operations Analyst,LV Search Partners
0,1,3,5,0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,113360.0,Financial Analyst,Insight Global
0,1,1,8,0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Mid,1,115000.0,Systems Analyst II - System Administration,ONEOK
0,1,3,5,0,2.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,91500.0,Program Financial Analyst,"Sealing Technologies, a Parsons Company"
0,1,5,9,0,4.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,Mid,1,85000.0,Senior Analyst - R&D Product Strategy – CTO Organization,American Express
1,1,1,6,0,4.0,0.0,0.0,1,1,1,0,0,0,1,0,0,0,High,2,140000.0,Product Manager - Data Products,Cloudbeds
0,0,1,8,0,5.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,High,2,171600.0,Lead Python Software Engineer,FUSTIS LLC
1,1,1,6,0,2.0,0.0,0.0,1,1,1,0,0,0,1,0,0,0,High,2,140000.0,Product Manager - Data Products,Cloudbeds
0,1,3,8,0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,High,2,240000.0,Site Reliability Engineer/Ops Mgr,Culver Careers (CulverCareers.com)
0,0,3,6,0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,High,2,197600.0, Sr. Database Query Enterprise Project Manager ,ACL Digital
1,1,1,8,0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Mid,1,99216.0,Landscape Remote Sensing Scientist,California Air Resources Board
